string_id,combiner_device_id,combiner_name_long,module_equipment_id,modules_per_string,strings_per_combiner,racking_equipment_id,racking_device_id,racking_controls_gcr,dc_line_to_combiner_stc,dc_line_to_inverter_stc,pcs_module_device_id,pcs_device_id,pcs_name_short,pcs_equipment_id,transformer_device_id,transformer_equipment_id,block_device_id,circuit_device_id,met_name
294,697,22.09,2,6,104,2,-999,0.415,1.36,0.22,,142,22,0,142,0,48,,3
295,698,22.1,2,6,104,2,-999,0.415,1.36,0.29,,142,22,0,142,0,48,,3
296,699,22.11,2,6,104,2,-999,0.415,1.36,0.35,,142,22,0,142,0,48,,3
297,700,22.12,2,6,104,2,-999,0.415,1.36,0.42,,142,22,0,142,0,48,,3
298,701,22.13,2,6,104,2,-999,0.415,1.36,0.48,,142,22,0,142,0,48,,3
299,702,23.01,1,6,98,2,-999,0.415,0.85,1.04,,143,23,0,143,0,49,,1
300,703,23.02,1,6,98,2,-999,0.415,0.85,0.93,,143,23,0,143,0,49,,1
301,704,23.03,1,6,98,2,-999,0.415,0.85,0.82,,143,23,0,143,0,49,,1
302,705,23.04,1,6,98,2,-999,0.415,1.28,0.39,,143,23,0,143,0,49,,1
303,706,23.05,1,6,98,2,-999,0.415,1.63,0.33,,143,23,0,143,0,49,,1
304,707,23.06,1,6,112,2,-999,0.415,1.63,0.3,,143,23,0,143,0,49,,1
305,708,23.07,1,6,112,2,-999,0.415,1.63,0.23,,143,23,0,143,0,49,,1
306,709,23.08,1,6,112,2,-999,0.415,1.63,0.16,,143,23,0,143,0,49,,1
307,710,23.09,1,6,112,2,-999,0.415,1.63,0.09,,143,23,0,143,0,49,,1
308,711,23.1,1,6,112,2,-999,0.415,1.63,0.06,,143,23,0,143,0,49,,1
309,712,23.11,1,6,112,2,-999,0.415,1.63,0.13,,143,23,0,143,0,49,,1
310,713,23.12,1,6,98,2,-999,0.415,1.43,0.17,,143,23,0,143,0,49,,1
311,714,23.13,1,6,98,2,-999,0.415,0.85,0.26,,143,23,0,143,0,49,,1
312,715,24.01,1,6,84,2,-999,0.415,0.85,0.62,,144,24,0,144,0,50,,4
313,716,24.02,1,6,84,2,-999,0.415,0.85,0.54,,144,24,0,144,0,50,,4
314,717,24.03,2,6,98,2,-999,0.415,1.63,0.17,,144,24,0,144,0,50,,4
315,718,24.04,2,6,98,2,-999,0.415,1.63,0.13,,144,24,0,144,0,50,,4
316,719,24.05,2,6,98,2,-999,0.415,1.63,0.08,,144,24,0,144,0,50,,4
317,720,24.06,2,6,98,2,-999,0.415,1.63,0.05,,144,24,0,144,0,50,,4
318,721,24.07,2,6,98,2,-999,0.415,1.63,0.11,,144,24,0,144,0,50,,4
319,722,24.08,2,6,98,2,-999,0.415,1.63,0.16,,144,24,0,144,0,50,,4
320,723,24.09,2,6,90,2,-999,0.415,1.46,0.14,,144,24,0,144,0,50,,4
321,724,24.1,2,6,92,2,-999,0.415,1.46,0.1,,144,24,0,144,0,50,,4
322,725,24.11,2,6,104,2,-999,0.415,1.46,0.05,,144,24,0,144,0,50,,4
323,726,24.12,2,6,104,2,-999,0.415,1.46,0.05,,144,24,0,144,0,50,,4
324,727,24.13,2,6,92,2,-999,0.415,1.46,0.1,,144,24,0,144,0,50,,4
325,728,24.14,2,6,90,2,-999,0.415,1.46,0.14,,144,24,0,144,0,50,,4
326,729,25.01,1,6,112,2,-999,0.415,1.63,0.27,,145,25,0,145,0,51,,4
327,730,25.02,1,6,112,2,-999,0.415,1.63,0.21,,145,25,0,145,0,51,,4
328,731,25.03,1,6,98,2,-999,0.415,1.16,0.12,,145,25,0,145,0,51,,4
329,732,25.04,1,6,112,2,-999,0.415,0.85,0.07,,145,25,0,145,0,51,,4
330,733,25.05,1,6,104,2,-999,0.415,1.46,0.22,,145,25,0,145,0,51,,4
331,734,25.06,1,6,104,2,-999,0.415,1.46,0.15,,145,25,0,145,0,51,,4
332,735,25.07,1,6,116,2,-999,0.415,1.46,0.1,,145,25,0,145,0,51,,4
333,736,25.08,1,6,118,2,-999,0.415,1.46,0.04,,145,25,0,145,0,51,,4
334,737,25.09,1,6,118,2,-999,0.415,1.46,0.1,,145,25,0,145,0,51,,4
335,738,25.1,1,6,116,2,-999,0.415,1.46,0.19,,145,25,0,145,0,51,,4
336,739,25.11,1,6,104,2,-999,0.415,1.46,0.23,,145,25,0,145,0,51,,4
337,740,25.12,1,6,112,2,-999,0.415,0.85,0.69,,145,25,0,145,0,51,,4
338,741,26.01,1,6,98,2,-999,0.415,2.43,0.33,,146,26,0,146,0,52,,4
339,742,26.02,1,6,98,2,-999,0.415,2.43,0.3,,146,26,0,146,0,52,,4
340,743,26.03,1,6,98,2,-999,0.415,2.43,0.27,,146,26,0,146,0,52,,4
341,744,26.04,1,6,112,2,-999,0.415,2.43,0.25,,146,26,0,146,0,52,,4
342,745,26.05,1,6,112,2,-999,0.415,2.43,0.22,,146,26,0,146,0,52,,4
343,746,26.06,1,6,112,2,-999,0.415,2.43,0.16,,146,26,0,146,0,52,,4
344,747,26.07,1,6,112,2,-999,0.415,2.43,0.11,,146,26,0,146,0,52,,4
345,748,26.08,1,6,112,2,-999,0.415,2.43,0.08,,146,26,0,146,0,52,,4
346,749,26.09,1,6,112,2,-999,0.415,2.43,0.07,,146,26,0,146,0,52,,4
347,750,26.1,1,6,112,2,-999,0.415,2.43,0.12,,146,26,0,146,0,52,,4
348,751,26.11,1,6,112,2,-999,0.415,2.43,0.16,,146,26,0,146,0,52,,4
349,752,26.12,1,6,112,2,-999,0.415,2.43,0.21,,146,26,0,146,0,52,,4
350,753,26.13,1,6,112,2,-999,0.415,0.54,0.15,,146,26,0,146,0,52,,4
351,754,27.01,1,6,98,2,-999,0.415,2.43,0.22,,147,27,0,147,0,53,,4
352,755,27.02,1,6,112,2,-999,0.415,2.43,0.21,,147,27,0,147,0,53,,4
353,756,27.03,1,6,112,2,-999,0.415,2.43,0.16,,147,27,0,147,0,53,,4
354,757,27.04,1,6,112,2,-999,0.415,2.43,0.13,,147,27,0,147,0,53,,4
355,758,27.05,1,6,112,2,-999,0.415,2.43,0.08,,147,27,0,147,0,53,,4
356,759,27.06,1,6,112,2,-999,0.415,2.43,0.07,,147,27,0,147,0,53,,4
357,760,27.07,1,6,112,2,-999,0.415,2.43,0.11,,147,27,0,147,0,53,,4
358,761,27.08,1,6,112,2,-999,0.415,2.43,0.16,,147,27,0,147,0,53,,4
359,762,27.09,1,6,112,2,-999,0.415,2.43,0.21,,147,27,0,147,0,53,,4
360,763,27.1,1,6,98,2,-999,0.415,2.43,0.22,,147,27,0,147,0,53,,4
361,764,27.11,1,6,108,2,-999,0.415,0.62,0.13,,147,27,0,147,0,53,,4
362,765,27.12,1,6,108,2,-999,0.415,0.62,0.06,,147,27,0,147,0,53,,4
363,766,27.13,1,6,108,2,-999,0.415,0.62,0.22,,147,27,0,147,0,53,,4
364,767,28.01,1,6,84,2,-999,0.415,2.43,0.21,,148,28,0,148,0,54,,4
365,768,28.02,1,6,84,2,-999,0.415,2.43,0.18,,148,28,0,148,0,54,,4
366,769,28.03,1,6,98,2,-999,0.415,1.9,0.18,,148,28,0,148,0,54,,4
367,770,28.04,1,6,112,2,-999,0.415,1.63,0.14,,148,28,0,148,0,54,,4
368,771,28.05,1,6,110,2,-999,0.415,1.56,0.07,,148,28,0,148,0,54,,4
369,772,28.06,1,6,108,2,-999,0.415,1.02,0.1,,148,28,0,148,0,54,,4
370,773,28.07,1,6,98,2,-999,0.415,0.85,0.19,,148,28,0,148,0,54,,4
371,774,28.08,1,6,96,2,-999,0.415,0.62,0.14,,148,28,0,148,0,54,,4
372,775,28.09,1,6,92,2,-999,0.415,1.02,0.04,,148,28,0,148,0,54,,4
373,776,28.1,1,6,112,2,-999,0.415,1.63,0.08,,148,28,0,148,0,54,,4
374,777,28.11,1,6,112,2,-999,0.415,1.63,0.15,,148,28,0,148,0,54,,4
375,778,28.12,1,6,112,2,-999,0.415,1.63,0.21,,148,28,0,148,0,54,,4
376,779,28.13,1,6,112,2,-999,0.415,1.63,0.28,,148,28,0,148,0,54,,4
377,780,28.14,1,6,84,2,-999,0.415,1.63,0.27,,148,28,0,148,0,54,,4
378,781,29.01,2,6,86,2,-999,0.415,0.67,0.06,,149,29,0,149,0,55,,6
379,782,29.02,2,6,98,2,-999,0.415,0.85,0.18,,149,29,0,149,0,55,,6
380,783,29.03,2,6,86,2,-999,0.415,0.65,0.92,,149,29,0,149,0,55,,6
381,784,29.04,2,6,98,2,-999,0.415,0.85,0.95,,149,29,0,149,0,55,,6
382,785,29.05,2,6,98,2,-999,0.415,0.85,0.84,,149,29,0,149,0,55,,6
383,786,29.06,2,6,98,2,-999,0.415,0.85,0.73,,149,29,0,149,0,55,,6
384,787,29.07,2,6,94,2,-999,0.415,0.98,0.6,,149,29,0,149,0,55,,6
385,788,29.08,2,6,86,2,-999,0.415,1.41,0.28,,149,29,0,149,0,55,,6
386,789,29.09,2,6,112,2,-999,0.415,1.63,0.18,,149,29,0,149,0,55,,6
387,790,29.1,2,6,112,2,-999,0.415,1.63,0.11,,149,29,0,149,0,55,,6
388,791,29.11,2,6,112,2,-999,0.415,1.63,0.06,,149,29,0,149,0,55,,6
389,792,29.12,2,6,112,2,-999,0.415,1.63,0.06,,149,29,0,149,0,55,,6
390,793,29.13,2,6,112,2,-999,0.415,1.63,0.13,,149,29,0,149,0,55,,6
391,794,29.14,2,6,112,2,-999,0.415,1.63,0.2,,149,29,0,149,0,55,,6
392,795,30.01,2,6,112,2,-999,0.415,0.85,0.22,,150,30,0,150,0,56,,6
393,796,30.02,2,6,100,2,-999,0.415,1.02,0.11,,150,30,0,150,0,56,,6
394,797,30.03,2,6,96,2,-999,0.415,1.14,0.06,,150,30,0,150,0,56,,6
395,798,30.04,2,6,96,2,-999,0.415,1.14,0.1,,150,30,0,150,0,56,,6
396,799,30.05,2,6,96,2,-999,0.415,1.14,0.16,,150,30,0,150,0,56,,6
397,800,30.06,2,6,96,2,-999,0.415,1.14,0.22,,150,30,0,150,0,56,,6
398,801,30.07,2,6,98,2,-999,0.415,1.63,0.2,,150,30,0,150,0,56,,6
399,802,30.08,2,6,98,2,-999,0.415,1.63,0.16,,150,30,0,150,0,56,,6
400,803,30.09,2,6,112,2,-999,0.415,1.63,0.11,,150,30,0,150,0,56,,6
401,804,30.1,2,6,112,2,-999,0.415,1.63,0.04,,150,30,0,150,0,56,,6
402,805,30.11,2,6,98,2,-999,0.415,1.63,0.05,,150,30,0,150,0,56,,6
403,806,30.12,2,6,98,2,-999,0.415,1.63,0.1,,150,30,0,150,0,56,,6
404,807,30.13,2,6,98,2,-999,0.415,1.63,0.16,,150,30,0,150,0,56,,6
405,808,30.14,2,6,98,2,-999,0.415,1.63,0.2,,150,30,0,150,0,56,,6
406,809,31.01,2,6,108,2,-999,0.415,1.55,0.29,,151,31,0,151,0,57,,5
407,810,31.02,2,6,112,2,-999,0.415,1.63,0.23,,151,31,0,151,0,57,,5
408,811,31.03,2,6,112,2,-999,0.415,1.63,0.16,,151,31,0,151,0,57,,5
409,812,31.04,2,6,112,2,-999,0.415,1.63,0.09,,151,31,0,151,0,57,,5
410,813,31.05,2,6,112,2,-999,0.415,1.63,0.06,,151,31,0,151,0,57,,5
411,814,31.06,2,6,112,2,-999,0.415,1.63,0.13,,151,31,0,151,0,57,,5
412,815,31.07,2,6,112,2,-999,0.415,1.63,0.2,,151,31,0,151,0,57,,5
413,816,31.08,2,6,112,2,-999,0.415,1.63,0.26,,151,31,0,151,0,57,,5
414,817,31.09,2,6,94,2,-999,0.415,0.78,0.22,,151,31,0,151,0,57,,5
415,818,31.1,2,6,98,2,-999,0.415,0.85,0.12,,151,31,0,151,0,57,,5
416,819,31.11,2,6,90,2,-999,0.415,0.96,0.04,,151,31,0,151,0,57,,5
417,820,31.12,2,6,96,2,-999,0.415,1.14,0.07,,151,31,0,151,0,57,,5
418,821,31.13,2,6,96,2,-999,0.415,1.14,0.13,,151,31,0,151,0,57,,5
419,822,31.14,2,6,96,2,-999,0.415,1.14,0.19,,151,31,0,151,0,57,,5
420,823,32.01,2,6,112,2,-999,0.415,1.63,0.28,,152,32,0,152,0,58,,5
421,824,32.02,2,6,112,2,-999,0.415,1.63,0.21,,152,32,0,152,0,58,,5
422,825,32.03,2,6,112,2,-999,0.415,1.63,0.14,,152,32,0,152,0,58,,5
423,826,32.04,2,6,112,2,-999,0.415,1.63,0.07,,152,32,0,152,0,58,,5
424,827,32.05,2,6,112,2,-999,0.415,1.63,0.08,,152,32,0,152,0,58,,5
425,828,32.06,2,6,112,2,-999,0.415,1.63,0.15,,152,32,0,152,0,58,,5
426,829,32.07,2,6,112,2,-999,0.415,1.63,0.22,,152,32,0,152,0,58,,5
427,830,32.08,2,6,112,2,-999,0.415,1.63,0.29,,152,32,0,152,0,58,,5
428,831,32.09,2,6,82,2,-999,0.415,1.14,0.2,,152,32,0,152,0,58,,5
429,832,32.1,2,6,86,2,-999,0.415,1.14,0.17,,152,32,0,152,0,58,,5
430,833,32.11,2,6,98,2,-999,0.415,1.43,0.13,,152,32,0,152,0,58,,5
431,834,32.12,2,6,98,2,-999,0.415,0.85,0.05,,152,32,0,152,0,58,,5
432,835,32.13,2,6,98,2,-999,0.415,0.85,0.1,,152,32,0,152,0,58,,5
433,836,32.14,2,6,98,2,-999,0.415,0.85,0.2,,152,32,0,152,0,58,,5
434,837,33.01,1,6,84,2,-999,0.415,1.04,0.14,,153,33,0,153,0,59,,6
435,838,33.02,1,6,98,2,-999,0.415,1.63,0.21,,153,33,0,153,0,59,,6
436,839,33.03,2,6,104,2,-999,0.415,1.36,0.68,,153,33,0,153,0,59,,6
437,840,33.04,2,6,116,2,-999,0.415,1.36,0.69,,153,33,0,153,0,59,,6
438,841,33.05,2,6,108,2,-999,0.415,2.15,0.21,,153,33,0,153,0,59,,6
439,842,33.06,2,6,108,2,-999,0.415,2.15,0.16,,153,33,0,153,0,59,,6
440,843,33.07,2,6,104,2,-999,0.415,2.15,0.1,,153,33,0,153,0,59,,6
441,844,33.08,2,6,108,2,-999,0.415,2.15,0.07,,153,33,0,153,0,59,,6
442,845,33.09,2,6,108,2,-999,0.415,2.15,0.04,,153,33,0,153,0,59,,6
443,846,33.1,2,6,104,2,-999,0.415,2.15,0.06,,153,33,0,153,0,59,,6
444,847,33.11,2,6,108,2,-999,0.415,2.15,0.11,,153,33,0,153,0,59,,6
445,848,33.12,2,6,108,2,-999,0.415,2.15,0.16,,153,33,0,153,0,59,,6
446,849,33.13,2,6,104,2,-999,0.415,2.15,0.18,,153,33,0,153,0,59,,6
447,850,33.14,2,6,108,2,-999,0.415,2.15,0.24,,153,33,0,153,0,59,,6
448,851,34.01,2,6,84,2,-999,0.415,1.63,0.15,,154,34,0,154,0,60,,6
449,852,34.02,2,6,98,2,-999,0.415,1.63,0.12,,154,34,0,154,0,60,,6
450,853,34.03,2,6,98,2,-999,0.415,1.63,0.07,,154,34,0,154,0,60,,6
451,854,34.04,2,6,98,2,-999,0.415,1.63,0.06,,154,34,0,154,0,60,,6
452,855,34.05,2,6,98,2,-999,0.415,1.63,0.1,,154,34,0,154,0,60,,6
453,856,34.06,2,6,108,2,-999,0.415,2.15,0.16,,154,34,0,154,0,60,,6
454,857,34.07,2,6,104,2,-999,0.415,2.15,0.1,,154,34,0,154,0,60,,6
455,858,34.08,2,6,108,2,-999,0.415,2.15,0.07,,154,34,0,154,0,60,,6
456,859,34.09,2,6,108,2,-999,0.415,2.15,0.04,,154,34,0,154,0,60,,6
457,860,34.1,2,6,104,2,-999,0.415,2.15,0.06,,154,34,0,154,0,60,,6
458,861,34.11,2,6,108,2,-999,0.415,2.15,0.11,,154,34,0,154,0,60,,6
459,862,34.12,2,6,108,2,-999,0.415,2.15,0.16,,154,34,0,154,0,60,,6
460,863,34.13,2,6,104,2,-999,0.415,2.15,0.18,,154,34,0,154,0,60,,6
461,864,34.14,2,6,92,2,-999,0.415,1.36,0.53,,154,34,0,154,0,60,,6
462,865,34.15,2,6,78,2,-999,0.415,1.36,0.5,,154,34,0,154,0,60,,6
463,866,35.01,2,6,118,2,-999,0.415,0.93,0.29,,155,35,0,155,0,61,,6
464,867,35.02,2,6,104,2,-999,0.415,1.36,0.16,,155,35,0,155,0,61,,6
465,868,35.03,2,6,104,2,-999,0.415,1.36,0.09,,155,35,0,155,0,61,,6
466,869,35.04,2,6,112,2,-999,0.415,0.85,0.08,,155,35,0,155,0,61,,6
467,870,35.05,2,6,112,2,-999,0.415,0.85,0.22,,155,35,0,155,0,61,,6
468,871,35.06,2,6,104,2,-999,0.415,1.41,0.32,,155,35,0,155,0,61,,6
469,872,35.07,2,6,112,2,-999,0.415,1.63,0.2,,155,35,0,155,0,61,,6
470,873,35.08,2,6,112,2,-999,0.415,1.63,0.13,,155,35,0,155,0,61,,6
471,874,35.09,2,6,112,2,-999,0.415,1.63,0.06,,155,35,0,155,0,61,,6
472,875,35.1,2,6,112,2,-999,0.415,1.63,0.04,,155,35,0,155,0,61,,6
473,876,35.11,2,6,112,2,-999,0.415,1.63,0.11,,155,35,0,155,0,61,,6
474,877,35.12,2,6,112,2,-999,0.415,1.63,0.18,,155,35,0,155,0,61,,6
475,878,35.13,2,6,112,2,-999,0.415,1.63,0.25,,155,35,0,155,0,61,,6
476,879,36.01,2,6,98,2,-999,0.415,0.85,0.25,,156,36,0,156,0,62,,6
477,880,36.02,2,6,98,2,-999,0.415,0.85,0.14,,156,36,0,156,0,62,,6
478,881,36.03,2,6,98,2,-999,0.415,0.85,0.05,,156,36,0,156,0,62,,6
479,882,36.04,2,6,98,2,-999,0.415,0.85,0.16,,156,36,0,156,0,62,,6
480,883,36.05,2,6,98,2,-999,0.415,0.85,0.26,,156,36,0,156,0,62,,6
481,884,36.06,2,6,98,2,-999,0.415,1.63,0.23,,156,36,0,156,0,62,,6
482,885,36.07,2,6,98,2,-999,0.415,1.63,0.18,,156,36,0,156,0,62,,6
483,886,36.08,2,6,98,2,-999,0.415,1.63,0.12,,156,36,0,156,0,62,,6
484,887,36.09,2,6,98,2,-999,0.415,1.63,0.08,,156,36,0,156,0,62,,6
485,888,36.1,2,6,112,2,-999,0.415,1.63,0.05,,156,36,0,156,0,62,,6
486,889,36.11,2,6,112,2,-999,0.415,1.63,0.09,,156,36,0,156,0,62,,6
487,890,36.12,2,6,112,2,-999,0.415,1.63,0.16,,156,36,0,156,0,62,,6
488,891,36.13,2,6,112,2,-999,0.415,1.63,0.22,,156,36,0,156,0,62,,6
489,892,36.14,2,6,112,2,-999,0.415,1.63,0.29,,156,36,0,156,0,62,,6
490,893,37.01,2,6,112,2,-999,0.415,0.85,0.24,,157,37,0,157,0,63,,6
491,894,37.02,2,6,108,2,-999,0.415,1.02,0.12,,157,37,0,157,0,63,,6
492,895,37.03,2,6,104,2,-999,0.415,1.36,0.05,,157,37,0,157,0,63,,6
493,896,37.04,2,6,110,2,-999,0.415,0.92,0.15,,157,37,0,157,0,63,,6
494,897,37.05,2,6,112,2,-999,0.415,1.63,0.25,,157,37,0,157,0,63,,6
495,898,37.06,2,6,112,2,-999,0.415,1.63,0.18,,157,37,0,157,0,63,,6
496,899,37.07,2,6,112,2,-999,0.415,1.63,0.11,,157,37,0,157,0,63,,6
497,900,37.08,2,6,112,2,-999,0.415,1.63,0.04,,157,37,0,157,0,63,,6
498,901,37.09,2,6,112,2,-999,0.415,1.63,0.06,,157,37,0,157,0,63,,6
499,902,37.1,2,6,112,2,-999,0.415,1.63,0.13,,157,37,0,157,0,63,,6
500,903,37.11,2,6,112,2,-999,0.415,1.63,0.2,,157,37,0,157,0,63,,6
501,904,37.12,2,6,112,2,-999,0.415,1.63,0.27,,157,37,0,157,0,63,,6
502,905,37.13,2,6,112,2,-999,0.415,0.82,0.76,,157,37,0,157,0,63,,6
503,906,38.01,2,6,104,2,-999,0.415,1.13,0.47,,158,38,0,158,0,64,,6
504,907,38.02,2,6,108,2,-999,0.415,1.19,0.4,,158,38,0,158,0,64,,6
505,908,38.03,2,6,108,2,-999,0.415,1.19,0.34,,158,38,0,158,0,64,,6
506,909,38.04,2,6,108,2,-999,0.415,1.19,0.27,,158,38,0,158,0,64,,6
507,910,38.05,2,6,108,2,-999,0.415,1.19,0.18,,158,38,0,158,0,64,,6
508,911,38.06,2,6,108,2,-999,0.415,1.19,0.1,,158,38,0,158,0,64,,6
509,912,38.07,2,6,108,2,-999,0.415,1.19,0.05,,158,38,0,158,0,64,,6
510,913,38.08,2,6,108,2,-999,0.415,1.19,0.08,,158,38,0,158,0,64,,6
511,914,38.09,2,6,108,2,-999,0.415,1.19,0.17,,158,38,0,158,0,64,,6
512,915,38.1,2,6,108,2,-999,0.415,1.19,0.23,,158,38,0,158,0,64,,6
513,916,38.11,2,6,108,2,-999,0.415,1.19,0.32,,158,38,0,158,0,64,,6
514,917,38.12,2,6,108,2,-999,0.415,1.19,0.38,,158,38,0,158,0,64,,6
515,918,38.13,2,6,96,2,-999,0.415,1.19,0.4,,158,38,0,158,0,64,,6
516,919,39.01,2,6,108,2,-999,0.415,1.19,0.44,,159,39,0,159,0,65,,6
517,920,39.02,2,6,108,2,-999,0.415,1.19,0.36,,159,39,0,159,0,65,,6
518,921,39.03,2,6,108,2,-999,0.415,1.19,0.29,,159,39,0,159,0,65,,6
519,922,39.04,2,6,108,2,-999,0.415,1.19,0.21,,159,39,0,159,0,65,,6
520,923,39.05,2,6,108,2,-999,0.415,1.19,0.14,,159,39,0,159,0,65,,6
521,924,39.06,2,6,108,2,-999,0.415,1.19,0.06,,159,39,0,159,0,65,,6
522,925,39.07,2,6,108,2,-999,0.415,1.19,0.06,,159,39,0,159,0,65,,6
523,926,39.08,2,6,108,2,-999,0.415,1.19,0.12,,159,39,0,159,0,65,,6
524,927,39.09,2,6,108,2,-999,0.415,1.19,0.21,,159,39,0,159,0,65,,6
525,928,39.1,2,6,108,2,-999,0.415,1.19,0.27,,159,39,0,159,0,65,,6
526,929,39.11,2,6,108,2,-999,0.415,1.19,0.36,,159,39,0,159,0,65,,6
527,930,39.12,2,6,108,2,-999,0.415,1.19,0.43,,159,39,0,159,0,65,,6
528,931,39.13,2,6,96,2,-999,0.415,0.7,0.76,,159,39,0,159,0,65,,6
529,932,40.01,2,6,84,2,-999,0.415,1.63,0.18,,160,40,0,160,0,66,,5
530,933,40.02,2,6,84,2,-999,0.415,1.63,0.18,,160,40,0,160,0,66,,5
531,934,40.03,2,6,112,2,-999,0.415,1.63,0.25,,160,40,0,160,0,66,,5
532,935,40.04,2,6,112,2,-999,0.415,1.63,0.25,,160,40,0,160,0,66,,5
533,936,40.05,2,6,112,2,-999,0.415,1.63,0.09,,160,40,0,160,0,66,,5
534,937,40.06,2,6,112,2,-999,0.415,1.63,0.16,,160,40,0,160,0,66,,5
535,938,40.07,2,6,84,2,-999,0.415,1.63,0.17,,160,40,0,160,0,66,,5
536,939,40.08,2,6,84,2,-999,0.415,1.63,0.17,,160,40,0,160,0,66,,5
537,940,40.09,2,6,84,2,-999,0.415,1.63,0.17,,160,40,0,160,0,66,,5
538,941,40.1,2,6,112,2,-999,0.415,1.63,0.22,,160,40,0,160,0,66,,5
539,942,40.11,2,6,112,2,-999,0.415,1.63,0.22,,160,40,0,160,0,66,,5
540,943,40.12,2,6,112,2,-999,0.415,1.63,0.07,,160,40,0,160,0,66,,5
541,944,40.13,2,6,112,2,-999,0.415,1.63,0.14,,160,40,0,160,0,66,,5
542,945,40.14,2,6,84,2,-999,0.415,1.63,0.16,,160,40,0,160,0,66,,5
543,946,41.01,2,6,84,2,-999,0.415,1.63,0.19,,161,41,0,161,0,67,,5
544,947,41.02,2,6,84,2,-999,0.415,1.63,0.15,,161,41,0,161,0,67,,5
545,948,41.03,2,6,112,2,-999,0.415,1.63,0.13,,161,41,0,161,0,67,,5
546,949,41.04,2,6,112,2,-999,0.415,1.63,0.06,,161,41,0,161,0,67,,5
547,950,41.05,2,6,112,2,-999,0.415,1.63,0.09,,161,41,0,161,0,67,,5
548,951,41.06,2,6,84,2,-999,0.415,1.63,0.12,,161,41,0,161,0,67,,5
549,952,41.07,2,6,98,2,-999,0.415,0.98,0.2,,161,41,0,161,0,67,,5
550,953,41.08,2,6,84,2,-999,0.415,1.63,0.17,,161,41,0,161,0,67,,5
551,954,41.09,2,6,112,2,-999,0.415,1.63,0.16,,161,41,0,161,0,67,,5
552,955,41.1,2,6,112,2,-999,0.415,1.63,0.09,,161,41,0,161,0,67,,5
553,956,41.11,2,6,112,2,-999,0.415,1.63,0.05,,161,41,0,161,0,67,,5
554,957,41.12,2,6,112,2,-999,0.415,1.63,0.08,,161,41,0,161,0,67,,5
555,958,41.13,2,6,112,2,-999,0.415,1.63,0.15,,161,41,0,161,0,67,,5
556,959,41.14,2,6,84,2,-999,0.415,1.63,0.17,,161,41,0,161,0,67,,5
557,960,42.01,2,6,84,2,-999,0.415,0.85,0.25,,162,42,0,162,0,68,,5
558,961,42.02,2,6,84,2,-999,0.415,0.85,0.17,,162,42,0,162,0,68,,5
559,962,42.03,2,6,84,2,-999,0.415,1.63,0.25,,162,42,0,162,0,68,,5
560,963,42.04,2,6,84,2,-999,0.415,1.63,0.21,,162,42,0,162,0,68,,5
561,964,42.05,2,6,112,2,-999,0.415,1.63,0.22,,162,42,0,162,0,68,,5
562,965,42.06,2,6,112,2,-999,0.415,1.63,0.15,,162,42,0,162,0,68,,5
563,966,42.07,2,6,112,2,-999,0.415,1.63,0.08,,162,42,0,162,0,68,,5
564,967,42.08,2,6,112,2,-999,0.415,1.63,0.04,,162,42,0,162,0,68,,5
565,968,42.09,2,6,112,2,-999,0.415,1.63,0.09,,162,42,0,162,0,68,,5
566,969,42.1,2,6,112,2,-999,0.415,1.63,0.16,,162,42,0,162,0,68,,5
567,970,42.11,2,6,112,2,-999,0.415,1.63,0.23,,162,42,0,162,0,68,,5
568,971,42.12,2,6,112,2,-999,0.415,1.63,0.3,,162,42,0,162,0,68,,5
569,972,42.13,2,6,98,2,-999,0.415,0.98,0.69,,162,42,0,162,0,68,,5
570,973,42.14,2,6,84,2,-999,0.415,0.85,0.67,,162,42,0,162,0,68,,5
571,974,43.01,2,6,116,2,-999,0.415,0.83,0.76,,163,43,0,163,0,69,,5
572,975,43.02,2,6,110,2,-999,0.415,1.59,0.26,,163,43,0,163,0,69,,5
573,976,43.03,2,6,112,2,-999,0.415,1.63,0.2,,163,43,0,163,0,69,,5
574,977,43.04,2,6,112,2,-999,0.415,1.63,0.73,,163,43,0,163,0,69,,5
575,978,43.05,2,6,112,2,-999,0.415,1.63,0.73,,163,43,0,163,0,69,,5
576,979,43.06,2,6,112,2,-999,0.415,1.63,0.09,,163,43,0,163,0,69,,5
577,980,43.07,2,6,112,2,-999,0.415,1.63,0.16,,163,43,0,163,0,69,,5
578,981,43.08,2,6,112,2,-999,0.415,1.63,0.23,,163,43,0,163,0,69,,5
579,982,43.09,2,6,92,2,-999,0.415,0.76,0.1,,163,43,0,163,0,69,,5
580,983,43.1,2,6,106,2,-999,0.415,1.44,0.05,,163,43,0,163,0,69,,5
581,984,43.11,2,6,112,2,-999,0.415,1.63,0.1,,163,43,0,163,0,69,,5
582,985,43.12,2,6,112,2,-999,0.415,1.63,0.17,,163,43,0,163,0,69,,5
583,986,43.13,2,6,112,2,-999,0.415,1.63,0.22,,163,43,0,163,0,69,,5
584,987,44.01,2,6,84,2,-999,0.415,1.63,0.19,,164,44,0,164,0,70,,5
585,988,44.02,2,6,112,2,-999,0.415,1.63,0.19,,164,44,0,164,0,70,,5
586,989,44.03,2,6,112,2,-999,0.415,1.63,0.12,,164,44,0,164,0,70,,5
587,990,44.04,2,6,112,2,-999,0.415,1.63,0.26,,164,44,0,164,0,70,,5
