string_id,module_equipment_id,modules_per_string,strings_per_combiner,dc_line_to_combiner_stc,combiner_device_id,racking_controls_gcr,racking_equipment_id,racking_device_id,pcs_module_id,dc_line_to_inverter_stc,pcs_equipment_id,pcs_device_id,transformer_equipment_id,transformer_device_id,block_device_id,circuit_device_id,met_name
261,19,18.0,24.0,0.0049,569,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
262,19,18.0,24.0,0.0049,570,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
263,19,18.0,24.0,0.0049,571,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
264,19,18.0,24.0,0.0049,572,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
265,19,18.0,24.0,0.0049,573,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
266,19,18.0,20.0,0.0049,574,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
267,19,18.0,20.0,0.0049,575,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
268,19,18.0,20.0,0.0049,576,0.318,2,-999,-999,0.0084,2,119,-999,69,19,4,2.8
269,19,18.0,24.0,0.0049,577,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
270,19,18.0,24.0,0.0049,578,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
271,19,18.0,24.0,0.0049,579,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
272,19,18.0,24.0,0.0049,580,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
273,19,18.0,24.0,0.0049,581,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
274,19,18.0,24.0,0.0049,582,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
275,19,18.0,20.0,0.0049,583,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
276,19,18.0,20.0,0.0049,584,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
277,19,18.0,24.0,0.0049,585,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
278,19,18.0,24.0,0.0049,586,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
279,19,18.0,24.0,0.0049,587,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
280,19,18.0,24.0,0.0049,588,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
281,19,18.0,24.0,0.0049,589,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
282,19,18.0,20.0,0.0049,590,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
283,19,18.0,20.0,0.0049,591,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
284,19,18.0,24.0,0.0049,592,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
285,19,18.0,24.0,0.0049,593,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
286,19,18.0,24.0,0.0049,594,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
287,19,18.0,24.0,0.0049,595,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
288,19,18.0,24.0,0.0049,596,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
289,19,18.0,24.0,0.0049,597,0.292,2,-999,-999,0.0084,2,120,-999,70,20,4,2.8
290,19,18.0,20.0,0.0049,598,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
291,19,18.0,24.0,0.0049,599,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
292,19,18.0,24.0,0.0049,600,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
293,19,18.0,24.0,0.0049,601,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
294,19,18.0,24.0,0.0049,602,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
295,19,18.0,24.0,0.0049,603,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
296,19,18.0,24.0,0.0049,604,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
297,19,18.0,20.0,0.0049,605,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
298,19,18.0,24.0,0.0049,606,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
299,19,18.0,24.0,0.0049,607,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
300,19,18.0,24.0,0.0049,608,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
301,19,18.0,24.0,0.0049,609,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
302,19,18.0,24.0,0.0049,610,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
303,19,18.0,20.0,0.0049,611,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
304,19,18.0,24.0,0.0049,612,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
305,19,18.0,24.0,0.0049,613,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
306,19,18.0,24.0,0.0049,614,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
307,19,18.0,24.0,0.0049,615,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
308,19,18.0,24.0,0.0049,616,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
309,19,18.0,24.0,0.0049,617,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
310,19,18.0,20.0,0.0049,618,0.292,2,-999,-999,0.0084,2,121,-999,71,21,4,2.8
311,19,18.0,20.0,0.0049,619,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
312,19,18.0,20.0,0.0049,620,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
313,19,18.0,24.0,0.0049,621,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
314,19,18.0,24.0,0.0049,622,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
315,19,18.0,24.0,0.0049,623,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
316,19,18.0,24.0,0.0049,624,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
317,19,18.0,24.0,0.0049,625,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
318,19,18.0,24.0,0.0049,626,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
319,19,18.0,20.0,0.0049,627,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
320,19,18.0,20.0,0.0049,628,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
321,19,18.0,20.0,0.0049,629,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
322,19,18.0,20.0,0.0049,630,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
323,19,18.0,20.0,0.0049,631,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
324,19,18.0,24.0,0.0049,632,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
325,19,18.0,24.0,0.0049,633,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
326,19,18.0,24.0,0.0049,634,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
327,19,18.0,24.0,0.0049,635,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
328,19,18.0,24.0,0.0049,636,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
329,19,18.0,24.0,0.0049,637,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
330,19,18.0,20.0,0.0049,638,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
331,19,18.0,20.0,0.0049,639,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
332,19,18.0,20.0,0.0049,640,0.318,2,-999,-999,0.0084,2,122,-999,72,22,4,2.8
333,19,18.0,20.0,0.0049,641,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
334,19,18.0,20.0,0.0049,642,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
335,19,18.0,24.0,0.0049,643,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
336,19,18.0,24.0,0.0049,644,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
337,19,18.0,24.0,0.0049,645,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
338,19,18.0,24.0,0.0049,646,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
339,19,18.0,24.0,0.0049,647,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
340,19,18.0,24.0,0.0049,648,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
341,19,18.0,20.0,0.0049,649,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
342,19,18.0,20.0,0.0049,650,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
343,19,18.0,20.0,0.0049,651,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
344,19,18.0,20.0,0.0049,652,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
345,19,18.0,20.0,0.0049,653,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
346,19,18.0,24.0,0.0049,654,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
347,19,18.0,24.0,0.0049,655,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
348,19,18.0,24.0,0.0049,656,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
349,19,18.0,24.0,0.0049,657,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
350,19,18.0,24.0,0.0049,658,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
351,19,18.0,24.0,0.0049,659,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
352,19,18.0,20.0,0.0049,660,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
353,19,18.0,20.0,0.0049,661,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
354,19,18.0,20.0,0.0049,662,0.318,2,-999,-999,0.0084,2,123,-999,73,23,4,2.8
355,19,18.0,20.0,0.0049,663,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
356,19,18.0,20.0,0.0049,664,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
357,19,18.0,24.0,0.0049,665,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
358,19,18.0,20.0,0.0049,666,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
359,19,18.0,20.0,0.0049,667,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
360,19,18.0,20.0,0.0049,668,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
361,19,18.0,20.0,0.0049,669,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
362,19,18.0,20.0,0.0049,670,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
363,19,18.0,24.0,0.0049,671,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
364,19,18.0,20.0,0.0049,672,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
365,19,18.0,20.0,0.0049,673,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
366,19,18.0,20.0,0.0049,674,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
367,19,18.0,24.0,0.0049,675,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
368,19,18.0,24.0,0.0049,676,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
369,19,18.0,24.0,0.0049,677,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
370,19,18.0,24.0,0.0049,678,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
371,19,18.0,24.0,0.0049,679,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
372,19,18.0,24.0,0.0049,680,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
373,19,18.0,24.0,0.0049,681,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
374,19,18.0,24.0,0.0049,682,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
375,19,18.0,24.0,0.0049,683,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
376,19,18.0,24.0,0.0049,684,0.318,2,-999,-999,0.0084,2,124,-999,74,24,4,2.8
377,19,18.0,24.0,0.0049,685,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
378,19,18.0,24.0,0.0049,686,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
379,19,18.0,24.0,0.0049,687,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
380,19,18.0,24.0,0.0049,688,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
381,19,18.0,24.0,0.0049,689,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
382,19,18.0,20.0,0.0049,690,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
383,19,18.0,20.0,0.0049,691,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
384,19,18.0,20.0,0.0049,692,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
385,19,18.0,24.0,0.0049,693,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
386,19,18.0,24.0,0.0049,694,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
387,19,18.0,24.0,0.0049,695,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
388,19,18.0,24.0,0.0049,696,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
389,19,18.0,24.0,0.0049,697,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
390,19,18.0,24.0,0.0049,698,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
391,19,18.0,20.0,0.0049,699,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
392,19,18.0,20.0,0.0049,700,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
393,19,18.0,20.0,0.0049,701,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
394,19,18.0,20.0,0.0049,702,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
395,19,18.0,20.0,0.0049,703,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
396,19,18.0,20.0,0.0049,704,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
397,19,18.0,20.0,0.0049,705,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
398,19,18.0,24.0,0.0049,706,0.318,2,-999,-999,0.0084,2,125,-999,75,25,4,2.8
399,19,18.0,20.0,0.0049,707,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
400,19,18.0,20.0,0.0049,708,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
401,19,18.0,24.0,0.0049,709,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
402,19,18.0,24.0,0.0049,710,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
403,19,18.0,24.0,0.0049,711,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
404,19,18.0,24.0,0.0049,712,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
405,19,18.0,24.0,0.0049,713,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
406,19,18.0,24.0,0.0049,714,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
407,19,18.0,20.0,0.0049,715,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
408,19,18.0,20.0,0.0049,716,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
409,19,18.0,20.0,0.0049,717,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
410,19,18.0,20.0,0.0049,718,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
411,19,18.0,20.0,0.0049,719,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
412,19,18.0,24.0,0.0049,720,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
413,19,18.0,24.0,0.0049,721,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
414,19,18.0,24.0,0.0049,722,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
415,19,18.0,24.0,0.0049,723,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
416,19,18.0,24.0,0.0049,724,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
417,19,18.0,24.0,0.0049,725,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
418,19,18.0,20.0,0.0049,726,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
419,19,18.0,20.0,0.0049,727,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
420,19,18.0,20.0,0.0049,728,0.318,2,-999,-999,0.0084,2,126,-999,76,26,4,2.8
421,19,18.0,20.0,0.0049,729,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
422,19,18.0,20.0,0.0049,730,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
423,19,18.0,24.0,0.0049,731,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
424,19,18.0,24.0,0.0049,732,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
425,19,18.0,24.0,0.0049,733,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
426,19,18.0,24.0,0.0049,734,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
427,19,18.0,24.0,0.0049,735,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
428,19,18.0,24.0,0.0049,736,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
429,19,18.0,20.0,0.0049,737,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
430,19,18.0,20.0,0.0049,738,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
431,19,18.0,20.0,0.0049,739,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
432,19,18.0,20.0,0.0049,740,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
433,19,18.0,20.0,0.0049,741,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
434,19,18.0,24.0,0.0049,742,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
435,19,18.0,24.0,0.0049,743,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
436,19,18.0,24.0,0.0049,744,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
437,19,18.0,24.0,0.0049,745,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
438,19,18.0,24.0,0.0049,746,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
439,19,18.0,24.0,0.0049,747,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
440,19,18.0,20.0,0.0049,748,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
441,19,18.0,20.0,0.0049,749,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
442,19,18.0,20.0,0.0049,750,0.318,2,-999,-999,0.0084,2,127,-999,77,27,4,2.8
443,19,18.0,18.0,0.0049,751,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
444,19,18.0,16.0,0.0049,752,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
445,19,18.0,24.0,0.0049,753,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
446,19,18.0,24.0,0.0049,754,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
447,19,18.0,24.0,0.0049,755,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
448,19,18.0,24.0,0.0049,756,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
449,19,18.0,20.0,0.0049,757,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
450,19,18.0,20.0,0.0049,758,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
451,19,18.0,20.0,0.0049,759,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
452,19,18.0,20.0,0.0049,760,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
453,19,18.0,20.0,0.0049,761,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
454,19,18.0,20.0,0.0049,762,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
455,19,18.0,20.0,0.0049,763,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
456,19,18.0,20.0,0.0049,764,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
457,19,18.0,20.0,0.0049,765,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
458,19,18.0,24.0,0.0049,766,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
459,19,18.0,24.0,0.0049,767,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
460,19,18.0,24.0,0.0049,768,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
461,19,18.0,24.0,0.0049,769,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
462,19,18.0,24.0,0.0049,770,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
463,19,18.0,20.0,0.0049,771,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
464,19,18.0,20.0,0.0049,772,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
465,19,18.0,20.0,0.0049,773,0.318,2,-999,-999,0.0084,2,128,-999,78,28,4,2.8
466,20,18.0,20.0,0.0049,774,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
467,20,18.0,24.0,0.0049,775,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
468,20,18.0,24.0,0.0049,776,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
469,20,18.0,24.0,0.0049,777,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
470,20,18.0,24.0,0.0049,778,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
471,20,18.0,20.0,0.0049,779,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
472,20,18.0,20.0,0.0049,780,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
473,20,18.0,24.0,0.0049,781,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
474,20,18.0,24.0,0.0049,782,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
475,20,18.0,24.0,0.0049,783,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
476,20,18.0,20.0,0.0049,784,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
477,20,18.0,20.0,0.0049,785,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
478,20,18.0,20.0,0.0049,786,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
479,20,18.0,20.0,0.0049,787,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
480,20,18.0,22.0,0.0049,788,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
481,20,18.0,22.0,0.0049,789,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
482,20,18.0,24.0,0.0049,790,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
483,20,18.0,20.0,0.0049,791,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
484,20,18.0,24.0,0.0049,792,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
485,20,18.0,24.0,0.0049,793,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
486,20,18.0,24.0,0.0049,794,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
487,20,18.0,24.0,0.0049,795,0.318,2,-999,-999,0.0084,2,129,-999,79,29,5,1.4
488,20,18.0,20.0,0.0049,796,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
489,20,18.0,20.0,0.0049,797,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
490,20,18.0,24.0,0.0049,798,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
491,20,18.0,24.0,0.0049,799,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
492,20,18.0,20.0,0.0049,800,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
493,20,18.0,20.0,0.0049,801,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
494,20,18.0,20.0,0.0049,802,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
495,20,18.0,24.0,0.0049,803,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
496,20,18.0,24.0,0.0049,804,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
497,20,18.0,24.0,0.0049,805,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
498,20,18.0,20.0,0.0049,806,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
499,20,18.0,20.0,0.0049,807,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
500,20,18.0,20.0,0.0049,808,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
501,20,18.0,20.0,0.0049,809,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
502,20,18.0,22.0,0.0049,810,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
503,20,18.0,22.0,0.0049,811,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
504,20,18.0,20.0,0.0049,812,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
505,20,18.0,20.0,0.0049,813,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
506,20,18.0,21.0,0.0049,814,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
507,20,18.0,21.0,0.0049,815,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
508,20,18.0,24.0,0.0049,816,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
509,20,18.0,21.0,0.0049,817,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
510,20,18.0,21.0,0.0049,818,0.318,2,-999,-999,0.0084,2,130,-999,80,30,5,3.8
511,20,18.0,20.0,0.0049,819,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
512,20,18.0,24.0,0.0049,820,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
513,20,18.0,24.0,0.0049,821,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
514,20,18.0,24.0,0.0049,822,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
515,20,18.0,20.0,0.0049,823,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
516,20,18.0,20.0,0.0049,824,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
517,20,18.0,20.0,0.0049,825,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
518,20,18.0,24.0,0.0049,826,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
519,20,18.0,24.0,0.0049,827,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
520,20,18.0,24.0,0.0049,828,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
521,20,18.0,20.0,0.0049,829,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
